user_id,track_id,score
33,56,0.6821408271789551
33,199,0.6289370059967041
33,252,0.5472245812416077
33,38,0.2590487003326416
33,123,0.19600407779216766
33,253,0.19439060986042023
34,81,0.3443492650985718
34,337,0.33814555406570435
34,274,0.3320733308792114
34,488,0.32163599133491516
34,432,0.3158876299858093
34,161,0.3127029538154602
34,128,0.30854520201683044
34,112,0.3062245845794678
34,144,0.30517587065696716
34,382,0.2800843119621277
35,327,0.7969608306884766
35,369,0.669950544834137
35,56,0.6558084487915039
35,382,0.582854688167572
35,227,0.47981810569763184
35,455,0.4497527778148651
35,181,0.30217811465263367
35,257,0.29562366008758545
35,176,0.27949315309524536
35,317,0.273404985666275
36,243,0.8773142695426941
36,223,0.7481042742729187
36,373,0.5919049382209778
36,327,0.36354464292526245
36,112,0.337206095457077
36,47,0.3050476014614105
36,144,0.2699294686317444
36,497,0.24543088674545288
36,56,0.24329940974712372
36,361,0.2260155975818634
37,243,0.24229848384857178
37,379,0.1717972755432129
37,337,0.13959532976150513
37,181,0.138290673494339
37,321,0.13745900988578796
37,112,0.13122671842575073
37,310,0.12440095096826553
37,223,0.12367398291826248
37,257,0.0806376039981842
37,222,0.07803550362586975
38,327,0.7256278395652771
38,382,0.5783296823501587
38,227,0.4436691999435425
38,369,0.43112292885780334
38,455,0.41738924384117126
38,56,0.36618101596832275
38,176,0.2875015139579773
38,252,0.23647770285606384
38,39,0.2246975153684616
38,391,0.19474482536315918
39,181,0.9608410000801086
39,382,0.8906676769256592
39,257,0.8446857929229736
39,199,0.5899672508239746
39,227,0.5236741304397583
39,455,0.48009300231933594
39,56,0.41164669394493103
39,259,0.33333620429039
39,249,0.22497959434986115
39,413,0.1558004915714264
40,327,0.8649656176567078
40,243,0.49955183267593384
40,223,0.48636671900749207
40,373,0.42358848452568054
40,391,0.3374618887901306
40,227,0.3168387711048126
40,497,0.307442843914032
40,144,0.23947148025035858
40,56,0.23931196331977844
40,137,0.21494491398334503
41,382,0.8418799638748169
41,227,0.7203298807144165
41,455,0.6186608672142029
41,181,0.5768859386444092
41,369,0.5360967516899109
41,56,0.50486820936203
41,257,0.4786273241043091
41,199,0.36633583903312683
41,259,0.3065166473388672
41,321,0.2343180626630783
42,382,1.0435912609100342
42,413,0.8202772736549377
42,32,0.8064553141593933
42,259,0.7347701191902161
42,455,0.670503556728363
42,227,0.49053487181663513
42,454,0.41095975041389465
42,220,0.18976150453090668
42,299,0.14890530705451965
42,254,0.1461912989616394
43,243,0.8675395250320435
43,321,0.6305661797523499
43,327,0.5757092237472534
43,39,0.4054532051086426
43,223,0.3970395624637604
43,38,0.34520190954208374
43,379,0.30916088819503784
43,478,0.2979812026023865
43,47,0.28284236788749695
43,373,0.27594321966171265
44,176,0.38147783279418945
44,161,0.2726866602897644
44,488,0.26899147033691406
44,432,0.2653612196445465
44,252,0.23784767091274261
44,369,0.23258788883686066
44,298,0.20034272968769073
44,123,0.17893067002296448
44,56,0.17557112872600555
44,128,0.16161048412322998
45,243,0.7451693415641785
45,38,0.5627436637878418
45,176,0.5111727714538574
45,223,0.4378109276294708
45,369,0.3934163451194763
45,373,0.3130762577056885
45,252,0.2765953838825226
45,327,0.27333390712738037
45,191,0.21538694202899933
45,47,0.20866943895816803
46,176,0.645017147064209
46,252,0.466593474149704
46,38,0.20744220912456512
46,257,0.2006816416978836
46,128,0.16570612788200378
46,243,0.16448619961738586
46,369,0.1499277949333191
46,123,0.14064238965511322
46,327,0.13712729513645172
46,144,0.13110235333442688
47,488,0.8648828268051147
47,432,0.8535614609718323
47,161,0.8361669778823853
47,337,0.27730870246887207
47,321,0.2722049653530121
47,17,0.23586902022361755
47,478,0.2028225213289261
47,193,0.1960819512605667
47,464,0.19580289721488953
47,11,0.18534867465496063
48,112,0.6630544066429138
48,243,0.5767009258270264
48,223,0.5215532779693604
48,128,0.5099541544914246
48,361,0.4965294897556305
48,70,0.46892982721328735
48,257,0.4369751214981079
48,274,0.4341609477996826
48,298,0.428842157125473
48,373,0.3944326341152191
49,243,0.6702488660812378
49,337,0.6699898838996887
49,321,0.4729239344596863
49,32,0.43274399638175964
49,478,0.37519100308418274
49,253,0.35067158937454224
49,38,0.33916592597961426
49,327,0.3349669873714447
49,39,0.32816094160079956
49,310,0.32632386684417725
50,321,0.7867932319641113
50,369,0.7669380307197571
50,181,0.7234683632850647
50,337,0.6922138333320618
50,413,0.5807816386222839
50,32,0.5236851572990417
50,39,0.4821398854255676
50,478,0.47268855571746826
50,56,0.42032915353775024
50,310,0.40170320868492126
51,382,0.9761989712715149
51,32,0.9641616344451904
51,243,0.8485317230224609
51,259,0.8235964179039001
51,223,0.5462530255317688
51,413,0.516972005367279
51,38,0.43926379084587097
51,227,0.4047151803970337
51,455,0.33076712489128113
51,321,0.30213913321495056
52,327,0.6601489782333374
52,39,0.5704412460327148
52,243,0.5410265326499939
52,321,0.4953644871711731
52,413,0.37960994243621826
52,478,0.301847904920578
52,181,0.28529009222984314
52,148,0.27665966749191284
52,369,0.25959980487823486
52,47,0.2583214044570923
53,382,1.0121781826019287
53,455,0.7695772051811218
53,327,0.7470386624336243
53,413,0.7444071173667908
53,227,0.6059529185295105
53,259,0.3540162742137909
53,454,0.31018686294555664
53,299,0.26933789253234863
53,39,0.2592261731624603
53,463,0.24629147350788116
54,337,0.397571861743927
54,369,0.2936653196811676
54,56,0.2149992734193802
54,253,0.21457524597644806
54,464,0.20447856187820435
54,478,0.20112156867980957
54,32,0.19472648203372955
54,183,0.17693990468978882
54,317,0.17160886526107788
54,39,0.17112885415554047
55,327,0.752824068069458
55,382,0.6620802879333496
55,243,0.6011360883712769
55,227,0.5049579739570618
55,223,0.4584486186504364
55,337,0.42179396748542786
55,321,0.34188222885131836
55,455,0.317263126373291
55,373,0.2867864668369293
55,391,0.22547732293605804
56,181,0.9670173525810242
56,257,0.9630801677703857
56,56,0.699415922164917
56,199,0.6244826316833496
56,369,0.47720637917518616
56,249,0.16711831092834473
56,124,0.15941520035266876
56,144,0.1386411041021347
56,382,0.12008345872163773
56,379,0.11416156589984894
57,382,1.0931673049926758
57,227,0.7662064433097839
57,455,0.7591768503189087
57,32,0.5456779599189758
57,259,0.4656222462654114
57,413,0.24869932234287262
57,337,0.22365814447402954
57,464,0.17367815971374512
57,223,0.141789972782135
57,220,0.10441018640995026
58,32,0.49283215403556824
58,337,0.32996666431427
58,259,0.2630884349346161
58,253,0.20199725031852722
58,321,0.19637417793273926
58,176,0.19286847114562988
58,464,0.19071239233016968
58,478,0.18857026100158691
58,413,0.1784743070602417
58,38,0.17540225386619568
59,488,0.998327910900116
59,432,0.9930570721626282
59,161,0.9660985469818115
59,193,0.35109227895736694
59,47,0.34581804275512695
59,17,0.2772175669670105
59,321,0.2527303099632263
59,11,0.21245941519737244
59,295,0.191555917263031
59,422,0.1767510622739792
60,243,0.9416282773017883
60,382,0.8569837212562561
60,327,0.8308006525039673
60,223,0.5848729610443115
60,227,0.47982901334762573
60,259,0.3529220521450043
60,455,0.3477643132209778
60,373,0.3279542326927185
60,38,0.28963690996170044
60,413,0.2764420211315155
61,382,0.8367029428482056
61,259,0.5787193775177002
61,227,0.5345244407653809
61,455,0.5033201575279236
61,32,0.49733680486679077
61,413,0.3647633194923401
61,321,0.3562072217464447
61,181,0.3273997902870178
61,243,0.26824063062667847
61,223,0.21757344901561737
62,327,0.9651761651039124
62,176,0.9140557646751404
62,252,0.6990522146224976
62,243,0.29002225399017334
62,463,0.2501949369907379
62,191,0.23270243406295776
62,38,0.22371163964271545
62,39,0.20836065709590912
62,302,0.19921539723873138
62,382,0.188771590590477
63,382,0.9760621786117554
63,227,0.8479096293449402
63,337,0.8412849307060242
63,455,0.7063803672790527
63,321,0.65097576379776
63,32,0.5110896825790405
63,464,0.4847574830055237
63,310,0.3705587089061737
63,478,0.3074791133403778
63,259,0.30542996525764465
64,369,0.6008688807487488
64,56,0.5362758636474609
64,227,0.4947298467159271
64,181,0.4735521376132965
64,382,0.43542757630348206
64,257,0.4295365810394287
64,321,0.35284194350242615
64,223,0.33990806341171265
64,199,0.31217846274375916
64,455,0.3110087513923645
65,413,0.7571721076965332
65,454,0.46254998445510864
65,181,0.3334803283214569
65,257,0.32032665610313416
65,259,0.3145142197608948
65,56,0.28848254680633545
65,32,0.2471800595521927
65,299,0.24468103051185608
65,363,0.22090378403663635
65,254,0.20787353813648224
66,337,0.8370454907417297
66,32,0.7144363522529602
66,464,0.4609558880329132
66,253,0.4185620844364166
66,183,0.3838955760002136
66,478,0.33934080600738525
66,382,0.3065829873085022
66,310,0.2985112965106964
66,321,0.2194913923740387
66,39,0.18103520572185516
67,181,0.6060398817062378
67,257,0.39055824279785156
67,321,0.30163273215293884
67,199,0.29772722721099854
67,337,0.22401218116283417
67,56,0.22091951966285706
67,379,0.20516522228717804
67,310,0.19518566131591797
67,327,0.19423377513885498
67,39,0.1759616881608963
68,56,0.2627275586128235
68,413,0.2468665987253189
68,369,0.22809839248657227
68,39,0.1612388640642166
68,274,0.15353921055793762
68,181,0.14914603531360626
68,454,0.14231330156326294
68,327,0.14147810637950897
68,317,0.13557429611682892
68,299,0.12684369087219238
69,243,0.798577070236206
69,382,0.7629149556159973
69,223,0.5347291827201843
69,181,0.5209389925003052
69,257,0.4756498336791992
69,227,0.38897910714149475
69,327,0.36033865809440613
69,379,0.3250110447406769
69,259,0.301241010427475
69,373,0.29808828234672546
70,488,0.737845778465271
70,161,0.725999116897583
70,432,0.7232195734977722
70,369,0.7060572504997253
70,56,0.4902874827384949
70,317,0.3095932900905609
70,193,0.22364181280136108
70,141,0.20660923421382904
70,123,0.20379091799259186
70,11,0.17246675491333008
71,382,0.9625204801559448
71,327,0.8279125690460205
71,455,0.615617573261261
71,227,0.6128171682357788
71,181,0.5799130201339722
71,257,0.30203962326049805
71,463,0.2793925702571869
71,199,0.2532517910003662
71,249,0.2313862442970276
71,413,0.20422609150409698
72,488,0.8153524994850159
72,432,0.8025851845741272
72,161,0.7927641868591309
72,337,0.3782513737678528
72,464,0.2543904781341553
72,183,0.2173031121492386
72,11,0.2118820697069168
72,17,0.21007812023162842
72,70,0.17401352524757385
72,32,0.16919465363025665
73,337,0.9168412685394287
73,464,0.5021250247955322
73,253,0.43320637941360474
73,32,0.4116051495075226
73,183,0.4033929705619812
73,478,0.38369783759117126
73,310,0.37106937170028687
73,39,0.321648508310318
73,321,0.2408342808485031
73,463,0.21238043904304504
74,327,0.6329653263092041
74,176,0.28111961483955383
74,243,0.26205047965049744
74,252,0.23090986907482147
74,463,0.19868285953998566
74,382,0.18035826086997986
74,302,0.175344780087471
74,274,0.17278386652469635
74,222,0.15200887620449066
74,288,0.15107779204845428
75,488,0.9361047148704529
75,432,0.9271047115325928
75,161,0.9101440906524658
75,17,0.23993566632270813
75,193,0.2125605344772339
75,11,0.21071510016918182
75,47,0.18280625343322754
75,295,0.16124454140663147
75,457,0.1545279324054718
75,422,0.15329280495643616
76,327,0.8558537364006042
76,432,0.7571613192558289
76,488,0.7543255090713501
76,161,0.71562659740448
76,463,0.2631123661994934
76,47,0.22606882452964783
76,11,0.195388525724411
76,17,0.18570132553577423
76,191,0.17738863825798035
76,249,0.1742265522480011
77,382,0.8860240578651428
77,455,0.4548488259315491
77,327,0.4480327069759369
77,413,0.4235324263572693
77,32,0.3907798230648041
77,463,0.35804712772369385
77,259,0.2971145808696747
77,227,0.2733323276042938
77,181,0.2658458650112152
77,249,0.24628359079360962
78,382,0.59063321352005
78,327,0.40293121337890625
78,455,0.3497906029224396
78,227,0.2996346652507782
78,337,0.19641470909118652
78,463,0.19092804193496704
78,413,0.18566536903381348
78,32,0.16751043498516083
78,39,0.14859385788440704
78,181,0.1485304981470108
79,413,0.7507034540176392
79,321,0.42751097679138184
79,39,0.41786232590675354
79,259,0.37966296076774597
79,32,0.36424094438552856
79,369,0.3515852093696594
79,47,0.27514970302581787
79,454,0.2511611878871918
79,478,0.22985099256038666
79,148,0.22302354872226715
80,327,0.9502370357513428
80,382,0.547742486000061
80,39,0.48448070883750916
80,455,0.4134978950023651
80,227,0.3501960337162018
80,463,0.3007303774356842
80,302,0.26836633682250977
80,337,0.26737383008003235
80,413,0.2619134485721588
80,137,0.21223516762256622
81,176,0.7610781192779541
81,243,0.7442266345024109
81,38,0.5350770354270935
81,252,0.45710280537605286
81,327,0.28021761775016785
81,223,0.2789584994316101
81,32,0.2167986035346985
81,459,0.21001027524471283
81,191,0.20847798883914948
81,369,0.19587861001491547
82,176,0.9563565850257874
82,243,0.8652707934379578
82,252,0.6336185336112976
82,38,0.491226464509964
82,327,0.47427865862846375
82,223,0.27416136860847473
82,459,0.25636744499206543
82,191,0.19337335228919983
82,257,0.17444966733455658
82,32,0.16810694336891174
83,337,0.8697764873504639
83,32,0.6398101449012756
83,464,0.4565059542655945
83,253,0.4488717019557953
83,478,0.3991650640964508
83,183,0.3788241147994995
83,310,0.3712838590145111
83,321,0.3684339225292206
83,39,0.25212445855140686
83,148,0.183539018034935
84,181,0.9729158878326416
84,257,0.8963709473609924
84,56,0.6925199031829834
84,369,0.644442617893219
84,199,0.6204189658164978
84,321,0.23078122735023499
84,124,0.1500270515680313
84,253,0.13800227642059326
84,249,0.13123877346515656
84,259,0.12188902497291565
85,382,1.0042572021484375
85,32,0.6666893362998962
85,455,0.6306756138801575
85,227,0.6299799680709839
85,259,0.6230390667915344
85,413,0.35050851106643677
85,223,0.15811875462532043
85,38,0.15585188567638397
85,337,0.15568231046199799
85,454,0.12247581779956818
86,488,0.9340189099311829
86,432,0.9249184131622314
86,161,0.9078971147537231
86,11,0.2318917214870453
86,17,0.23098106682300568
86,193,0.20978794991970062
86,47,0.1800118237733841
86,295,0.16548770666122437
86,457,0.16496248543262482
86,327,0.16292446851730347
87,327,0.975152313709259
87,382,0.7547169923782349
87,176,0.7154504060745239
87,243,0.6990933418273926
87,252,0.557153582572937
87,227,0.3302895426750183
87,223,0.3246258497238159
87,38,0.24033381044864655
87,455,0.23323114216327667
87,463,0.19050171971321106
88,56,0.8298550844192505
88,369,0.8248361349105835
88,257,0.6322484612464905
88,181,0.5370484590530396
88,199,0.3799569010734558
88,317,0.2716027498245239
88,413,0.1816747933626175
88,204,0.16132308542728424
88,144,0.14701323211193085
88,141,0.12453046441078186
89,327,0.6269737482070923
89,56,0.305250346660614
89,176,0.29780617356300354
89,252,0.2780483365058899
89,369,0.25053906440734863
89,227,0.2283536046743393
89,391,0.21460166573524475
89,144,0.21240383386611938
89,497,0.1996532678604126
89,382,0.18966272473335266
90,243,0.8361489176750183
90,223,0.4871632158756256
90,373,0.33372509479522705
90,112,0.3008086681365967
90,70,0.28686973452568054
90,257,0.24566137790679932
90,379,0.23762401938438416
90,361,0.22396112978458405
90,38,0.20760734379291534
90,47,0.20685717463493347
91,488,0.8859159350395203
91,432,0.8733194470405579
91,161,0.8583775758743286
91,321,0.46121451258659363
91,17,0.2873559296131134
91,193,0.2688637971878052
91,47,0.21881946921348572
91,422,0.16874417662620544
91,259,0.16660745441913605
91,243,0.16597223281860352
92,176,0.7751771807670593
92,243,0.771251916885376
92,32,0.5435102581977844
92,38,0.48813188076019287
92,252,0.43245622515678406
92,259,0.3419652581214905
92,223,0.264408677816391
92,382,0.2538374364376068
92,459,0.22594201564788818
92,337,0.19025518000125885
93,432,0.23327739536762238
93,488,0.22991342842578888
93,243,0.22748610377311707
93,161,0.2236827164888382
93,38,0.1558418571949005
93,223,0.1481703519821167
93,369,0.143572136759758
93,193,0.13917620480060577
93,47,0.139174684882164
93,176,0.13694748282432556
94,176,1.0021809339523315
94,369,0.836855947971344
94,252,0.6587733030319214
94,56,0.4852221608161926
94,38,0.4523029625415802
94,123,0.3053850531578064
94,191,0.2646646499633789
94,327,0.2585063576698303
94,317,0.2564753592014313
94,148,0.23046818375587463
95,369,0.6851949691772461
95,227,0.5557147860527039
95,321,0.5282089114189148
95,455,0.3772923946380615
95,56,0.3649960160255432
95,223,0.35807326436042786
95,38,0.3267538547515869
95,382,0.303914338350296
95,259,0.281097412109375
95,373,0.27364763617515564
96,382,0.8640807867050171
96,455,0.6319504380226135
96,413,0.6059244871139526
96,227,0.5092529058456421
96,259,0.40055906772613525
96,32,0.3547225892543793
96,454,0.2882579565048218
96,299,0.18364423513412476
96,327,0.17955361306667328
96,220,0.1301696002483368
97,223,0.7425571084022522
97,243,0.6300002336502075
97,373,0.618498682975769
97,327,0.46645256876945496
97,227,0.4325741231441498
97,391,0.3527146875858307
97,497,0.3384626805782318
97,144,0.32356035709381104
97,382,0.28998059034347534
97,56,0.25838547945022583
98,181,0.770732045173645
98,257,0.6458753347396851
98,243,0.47223103046417236
98,199,0.42138180136680603
98,379,0.4015483260154724
98,321,0.2533203661441803
98,112,0.25111323595046997
98,249,0.2261022925376892
98,310,0.22351998090744019
98,223,0.16091126203536987
99,327,0.4097716212272644
99,463,0.2805286943912506
99,288,0.23183667659759521
99,274,0.23099304735660553
99,337,0.21670342981815338
99,39,0.2152717262506485
99,302,0.21218696236610413
99,222,0.2074747532606125
99,413,0.20084667205810547
99,128,0.18119829893112183
100,382,0.6586781144142151
100,176,0.5945509076118469
100,32,0.4836266040802002
100,413,0.48302599787712097
100,454,0.4407070577144623
100,252,0.3977701961994171
100,259,0.3236137330532074
100,128,0.2508569061756134
100,455,0.24778860807418823
100,274,0.21648119390010834
101,413,0.4614529013633728
101,454,0.4226151406764984
101,32,0.38629934191703796
101,112,0.31620195508003235
101,274,0.3121902346611023
101,337,0.30642184615135193
101,222,0.2916411757469177
101,288,0.2694929838180542
101,128,0.2608838677406311
101,363,0.21357247233390808
102,488,0.6863494515419006
102,432,0.6791742444038391
102,161,0.6673105359077454
102,17,0.17744411528110504
102,193,0.16697798669338226
102,47,0.1523272544145584
102,11,0.14787423610687256
102,422,0.11711669713258743
102,295,0.10992219299077988
102,457,0.10926979780197144
103,176,0.9065181612968445
103,243,0.7292971014976501
103,252,0.6073552966117859
103,327,0.4440503418445587
103,38,0.39299729466438293
103,459,0.22837822139263153
103,223,0.20990729331970215
103,128,0.2003798931837082
103,32,0.18796265125274658
103,257,0.16100633144378662
104,382,0.9754201173782349
104,227,0.7765706777572632
104,455,0.7400868535041809
104,259,0.30726850032806396
104,32,0.2078867107629776
104,327,0.19252510368824005
104,413,0.17377419769763947
104,223,0.14986974000930786
104,391,0.11101683974266052
104,497,0.09193490445613861
105,413,0.5680989623069763
105,257,0.5327557325363159
105,454,0.530353844165802
105,56,0.48230671882629395
105,274,0.4106365740299225
105,128,0.3390887379646301
105,299,0.2907636761665344
105,112,0.2869596481323242
105,181,0.2839544415473938
105,288,0.24034231901168823
106,488,0.5355406999588013
106,432,0.529641330242157
106,161,0.5170382857322693
106,327,0.4046410918235779
106,463,0.2734980583190918
106,181,0.2354079782962799
106,176,0.2012324184179306
106,249,0.19545887410640717
106,17,0.1320861279964447
106,252,0.13168394565582275
107,243,0.6647487878799438
107,413,0.6031696200370789
107,47,0.39102476835250854
107,259,0.3441326916217804
107,454,0.3242442309856415
107,223,0.30884334444999695
107,32,0.2502628266811371
107,363,0.23896005749702454
107,327,0.2321942150592804
107,193,0.22691890597343445
108,382,0.7058129906654358
108,243,0.6285249590873718
108,32,0.5944082140922546
108,257,0.4476740062236786
108,337,0.439602255821228
108,181,0.4393877685070038
108,259,0.41174739599227905
108,223,0.3468908369541168
108,112,0.276032418012619
108,253,0.2599990963935852
109,32,0.3909462094306946
